"행정구역별(1)",행정구역별(2),2010,2010,2011,2011,2012,2012,2013,2013,2014,2014,2015,2015,2016,2016,2017,2017,2018,2018,2019,2019,2020,2020
"강원특별자치도",속초시,1230671,1363565,1268154,1382172,1238081,1326474,1277256,1350826,1353671,1399814,1401515,1401515,1547535,1516434,1710435,1639450,1740238,1640635,1931948,1795237,1848311,1684561
"강원특별자치도",삼척시,1555088,1842969,1673112,1928101,1976268,2210392,2412487,2602495,2696261,2841301,2668720,2668720,2337032,2279770,2369474,2290306,2383505,2306853,2605220,2492872,2606300,2417616
"강원특별자치도",홍천군,1791845,1959035,1855849,1973812,1912763,1982272,1962821,2014383,2067788,2117208,2109757,2109757,2240933,2181755,2371318,2287681,2488347,2360501,2471133,2368163,2427497,2259987
"강원특별자치도",횡성군,1104871,1186694,1152480,1213484,1196572,1253089,1290324,1365955,1397124,1446509,1519023,1519023,1557368,1503074,1595133,1551284,1667936,1628317,1730581,1705709,1753743,1676904
"강원특별자치도",영월군,1007999,1165155,1102944,1253815,1060021,1174113,1095107,1171148,1096005,1144478,1153672,1153672,1214014,1175676,1238001,1180044,1304256,1225845,1335637,1247412,1300918,1202083
"강원특별자치도",평창군,1125454,1227800,1061441,1147202,1105628,1144250,1217220,1244003,1237511,1278985,1406792,1406792,1691908,1623568,1818752,1679001,1498308,1352512,1411244,1275237,1405949,1236661
"강원특별자치도",정선군,1202451,1312318,1197666,1240780,1210229,1219581,1153283,1154381,1182359,1190867,1212651,1212651,1338379,1323039,1423952,1354513,1444017,1314620,1381354,1255869,1267721,1134042
"강원특별자치도",철원군,1211548,1387224,1338848,1469444,1392216,1487503,1426778,1503794,1505371,1540945,1556122,1556122,1619265,1595480,1741189,1692703,1778940,1752960,1890783,1907544,2005574,1979469
"강원특별자치도",화천군,909707,1026618,995676,1091577,1057023,1125623,1079896,1130064,1120033,1151473,1134705,1134705,1179800,1143411,1251925,1183975,1345860,1248020,1418076,1304671,1464125,1304200
"강원특별자치도",양구군,623529,686431,657980,701158,737192,768254,734530,759360,739788,758931,768477,768477,805195,787562,850230,830087,951402,913447,1017843,980936,1016499,956920
"강원특별자치도",인제군,1052882,1202628,1124771,1236107,1182525,1251465,1198043,1238561,1245078,1271831,1260772,1260772,1351260,1319039,1413310,1342171,1494404,1363561,1615182,1461044,1717530,1511153
"강원특별자치도",고성군,722612,807370,762700,828922,814201,864796,811177,849992,846914,873333,900623,900623,942735,923411,984633,943312,1051002,976332,1194471,1089943,1290653,1142357
"강원특별자치도",양양군,732959,825818,690453,757720,720801,772548,743456,781962,809245,835223,861852,861852,895285,874572,942653,901002,1040540,971789,1071329,986049,1065003,954108
"충청북도",소계,40324269,43498159,43343230,46066867,45510059,47647389,47737291,49519652,50081510,51596698,55191633,55191633,59671234,58380532,65312366,61953138,69636876,65830009,69419635,66927878,69583769,65926299
"충청북도",청주시,12286517,13248423,13169585,13908622,14150357,14745810,15165343,15653088,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"충청북도",충주시,4483785,4891324,4759573,5128053,4987093,5284054,5245737,5494222,6001887,6185638,6082685,6082685,6624972,6436539,6975877,6717988,7618438,7319131,8091610,7681436,7779481,7237384
"충청북도",제천시,2249580,2424129,2271545,2439350,2439439,2565914,2520765,2626424,2738197,2828411,2949072,2949072,3023107,2947551,3123530,3016669,3174936,3039631,3264433,3115287,3185810,3035295
"충청북도",통합청주시,-,-,-,-,-,-,-,-,24597809,25337339,26988712,26988712,28986816,28454197,32907141,30805353,36038153,33948409,34965677,34128905,34817445,33443955
"충청북도",청원군,7658875,8009760,8661098,9190806,9231343,9628989,9149363,9451020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"충청북도",보은군,766937,836035,713799,762550,777724,817380,781445,816003,1002089,1036775,1010667,1010667,1077012,1043023,1184244,1132737,1173953,1117864,1110390,1062520,1167227,1063270
"충청북도",옥천군,1097438,1188566,1148316,1229222,1120417,1177278,1222752,1273299,1183985,1220827,1276876,1276876,1294795,1259112,1371319,1323831,1369743,1304419,1484119,1387204,1432414,1314589
"충청북도",영동군,854191,928885,891939,957338,927250,965082,883015,910030,919420,941110,1023376,1023376,982235,956332,1017655,975087,1043652,979246,1078785,973899,1129317,1041486
"충청북도",진천군,3963651,4260851,4155702,4380256,4061519,4242046,4359808,4514047,4543631,4666375,5881596,5881596,6565246,6432723,7095940,6710755,7398059,6899362,7614032,7344461,7936249,7500333
"충청북도",괴산군,987528,1141665,1067243,1155364,1025900,1081575,955901,1006616,1005562,1038169,1138380,1138380,1243145,1208671,1359992,1306850,1312967,1242290,1377991,1320575,1498780,1349003
"충청북도",음성군,4170497,4506688,4605336,4880382,4937589,5185902,5580038,5816484,6043066,6233561,6721431,6721431,7703800,7506657,8003556,7753694,8168801,7760057,8168872,7745733,8284106,7693577
"충청북도",단양군,896452,964172,892605,988737,931569,1002805,922926,982930,1010332,1052729,1136012,1136012,1184616,1156723,1194947,1171303,1197262,1172473,1159310,1116303,1165485,1134782
"충청북도",증평군,908817,974717,1006490,1072618,919861,967682,950197,988363,1035532,1067092,982825,982825,985489,969265,1078166,1022912,1140911,1030014,1104417,1018364,1187456,1074665
"충청남도",소계,85104574,92056862,92244734,98515870,94248204,99219568,93938560,97403497,96780692,100199403,101299131,101299131,106869144,104503363,115557697,110165655,115534184,110873163,113488325,112310782,-,-
"충청남도",천안시,19807914,21058372,21341444,22565297,21852984,22813616,22693590,23458586,22232612,22942731,22348506,22348506,23705095,23239518,26008917,24867371,26165157,25018585,24152775,23210826,-,-
"충청남도",공주시,2904316,3315536,3274571,3628370,2919157,3149506,2959596,3139356,2953498,3071730,3197369,3197369,3479922,3359111,3613380,3398698,3628228,3367918,3712791,3429687,-,-
"충청남도",보령시,2993237,3736669,2957905,3771810,2817661,3535914,3272468,3786817,3888902,4259189,4139826,4139826,4109369,3910803,4248901,4386420,3901118,4206383,4234257,4535909,-,-
"충청남도",아산시,21743735,22204509,23229847,23992862,22206224,22625394,21883728,22059413,21736238,22252023,23656597,23656597,26324127,26193419,30788562,28277481,30218688,28195467,28971663,30249211,-,-
"충청남도",서산시,12437052,13780395,13429064,14061244,14943374,15366578,14707527,14910598,15875421,16387498,15509556,15509556,16369603,15970054,17637719,16755897,17793365,17039687,18138852,17525650,-,-
"충청남도",논산시,2838788,3125184,3003438,3203642,3003750,3149008,3247024,3385062,3305561,3397629,3539582,3539582,3663996,3555583,3662308,3505861,3790489,3574104,4080662,3833843,-,-
"충청남도",계룡시,1006814,1154598,1054873,1171618,1123570,1210665,1182376,1247399,1196339,1235259,1352188,1352188,1458295,1407625,1467238,1368703,1534152,1392019,1507709,1344433,-,-
"충청남도",당진시,-,-,-,-,9837797,10388702,10403145,10819760,11160577,11507278,11675103,11675103,11358068,11023966,11479492,11456653,11630730,11723086,11384432,11472335,-,-
"충청남도",금산군,1954680,2129208,1956226,2103319,1991149,2091020,2123752,2232788,2137767,2232291,2260575,2260575,2182095,2129353,2159249,2121520,2176282,2122195,2279225,2176148,-,-
"충청남도",연기군,2452766,2602927,2952632,3080203,3238566,3348647,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"충청남도",부여군,1728949,1845214,1629132,1669886,1552915,1569439,1624612,1644281,1616340,1644455,1827253,1827253,1885057,1837885,1948200,1872202,2008286,1899179,1925260,1853906,-,-
"충청남도",서천군,1581828,1769373,1675279,1840471,1778467,1913597,1942961,2048440,1907421,1992231,1989613,1989613,2075817,2021999,1961117,1887853,2093446,1971924,2362739,2216385,-,-
"충청남도",청양군,768858,818689,810417,840116,830597,852078,892432,917417,969743,995616,1078537,1078537,1102221,1072977,1220603,1178509,1191448,1147599,1188159,1163345,-,-
"충청남도",홍성군,1785696,2052734,1900264,2134785,2374997,2591609,2668017,2867428,2825902,2932514,3070006,3070006,3170913,3076140,3195308,3009662,3270406,3080905,3349387,3116142,-,-
"충청남도",예산군,1762757,2004667,1882071,2076472,1998218,2160521,2124219,2285002,2469046,2590691,2674979,2674979,3014711,2873477,3229751,2981700,3254282,2934192,3323778,2936828,-,-
"충청남도",태안군,1939723,2414201,1901905,2424846,1778778,2225853,2213113,2564529,2505325,2766588,2979441,2979441,2969855,2831453,2936952,3109989,2878107,3226648,2876636,3237897,-,-
"전라북도",소계,37740823,41674930,40037810,43285951,41200316,43728235,43478228,45637671,45151703,46567890,47018028,47018028,47879046,46664550,49348477,47553099,50595318,48350793,51997535,49506041,52820485,49116252
"전라북도",전주시,10177864,11114360,10714270,11563718,11322730,12031252,12005284,12610999,13077159,13420503,13251346,13251346,13886080,13613759,14587612,14036355,15300987,14480522,15790505,14824559,15656658,14505363
"전라북도",군산시,7986934,8849476,8852973,9654449,8667001,9326693,9099606,9599624,9129308,9485818,9554687,9554687,9399640,9171968,9150677,8956245,9098915,8863168,9218503,8940629,9357449,8856200
"전라북도",익산시,6192055,6812781,6538001,7060625,6720507,7136465,6957934,7325853,6913616,7138433,6990072,6990072,7039090,6867210,7413669,7170365,7618352,7290970,7881218,7537303,8221353,7704713
"전라북도",정읍시,2175921,2401464,2327910,2494086,2398378,2511738,2554628,2642696,2639936,2705963,2740334,2740334,2787689,2704196,2881171,2761373,2867266,2751279,3056405,2930358,3236457,3025670
"전라북도",남원시,1477504,1647286,1466472,1594954,1523681,1631776,1619540,1688054,1631701,1675117,1592415,1592415,1606591,1565311,1594437,1520145,1644180,1549051,1763497,1659301,1782256,1598341
"전라북도",김제시,2052814,2285891,2169160,2301994,2134504,2247937,2338487,2445208,2375718,2432547,2546005,2546005,2650473,2567381,2792260,2654601,2804379,2656453,2928412,2769441,3088783,2835561
"전라북도",완주군,2881970,3224748,2869292,3192548,3080311,3355351,3343463,3576193,3752700,3923299,4620807,4620807,4641344,4467521,4757818,4573996,4792392,4624234,4829382,4642542,4781760,4453114
"전라북도",진안군,474824,544111,505449,546162,529624,558334,559094,601652,562677,580443,550980,550980,556477,545579,594226,563265,630425,584888,626343,598627,670017,625684
"전라북도",무주군,484869,551317,496834,553383,524626,561400,641091,676099,573158,596925,590453,590453,618911,603514,626209,613954,573333,593879,691337,673956,745672,708162
"전라북도",장수군,455208,498143,478601,493514,537028,541354,524084,535521,510436,518761,534164,534164,550863,540035,603202,590148,546368,529694,526612,508645,553433,501418
"전라북도",임실군,667721,698927,673156,682393,678495,679939,654118,672286,703783,715844,699738,699738,697300,677951,714144,678214,782850,722520,744969,695655,789158,708377
"전라북도",순창군,558065,606421,574877,607164,628152,629940,662412,677960,708212,710210,712563,712563,752790,722495,736737,685679,720399,675304,761156,706653,809283,733818
"전라북도",고창군,1151818,1283497,1332373,1385421,1355017,1342102,1324620,1331871,1349420,1372386,1328184,1328184,1409978,1368560,1481276,1425210,1752668,1671223,1697443,1630467,1583028,1465772
"전라북도",부안군,1003256,1139677,1038443,1136576,1100261,1156467,1193868,1242036,1223879,1280853,1306282,1306282,1281819,1249072,1415039,1324664,1462804,1353561,1481752,1385512,1545178,1391594
"전라남도",소계,61792939,67644440,63233950,66697766,64522380,67142356,66475876,68435908,66215322,68405097,68878376,68878376,71615402,70449724,73732402,71340179,75424584,72888289,76948280,74618019,78819152,74972494
"전라남도",목포시,3260328,3524762,3288394,3520738,3410917,3614668,3557167,3743836,3574629,3699363,3797895,3797895,3909811,3857829,4100412,3962565,4222818,4031975,4530502,4282246,4444220,4091328
"전라남도",여수시,23785139,26406012,24597861,25534093,25014131,25586895,25656279,25847308,23157237,23910583,23847547,23847547,24923569,24405635,26114992,24769918,26408107,25201552,25870664,25010450,25733671,25180519
"전라남도",순천시,4559784,4995450,4715686,5056882,5008670,5288952,5393424,5651503,5409377,5592860,5391395,5391395,5841618,5687629,5963037,5794694,6084240,5873757,6125012,5864359,6309237,5969426
"전라남도",나주시,2366373,2651741,2447756,2642315,2421383,2548657,2776452,2917652,3504818,3608914,3842302,3842302,4061975,3968510,4286389,4109893,4381126,4181659,4903816,4597770,4976771,4533880
"전라남도",광양시,9110251,9279035,8821828,9060054,8879531,9139251,8753661,8873896,9401555,9554180,9431290,9431290,9112426,9174985,9440656,9583184,9688279,9770940,10060287,10146399,9979935,9792840
"전라남도",담양군,959493,1052010,960983,1020226,1013184,1062154,1038931,1081382,1068561,1098803,1219135,1219135,1279622,1249375,1255817,1228997,1338706,1245963,1424619,1320027,1550518,1407297
"전라남도",곡성군,990810,1086341,912788,983275,956733,998608,941644,983815,983864,1013907,963998,963998,984646,972822,935487,936246,954984,930916,998105,937604,1071222,983131
"전라남도",구례군,384504,422506,399740,424885,433749,450364,509404,526611,483679,493453,554602,554602,559850,544980,544652,528007,553644,525150,575442,552122,595953,566193
"전라남도",고흥군,1006135,1131500,1014617,1099042,1077091,1147458,1207532,1276722,1157611,1236406,1258868,1258868,1283774,1273866,1368125,1321661,1355894,1275847,1470217,1443629,1604617,1496429
"전라남도",보성군,713796,789762,761406,817928,761743,787760,765916,790225,846474,866919,811238,811238,858477,840566,855587,831833,942601,853639,996309,933114,1008572,914332
"전라남도",화순군,1324373,1459143,1326860,1423220,1460563,1522773,1542890,1592720,1630643,1666239,1596293,1596293,1548525,1513999,1588082,1539619,1559249,1505196,1760151,1714167,1783722,1695256
"전라남도",장흥군,660401,712416,722408,771035,770065,803152,748479,784357,751527,771980,807614,807614,895256,872714,921845,898158,992227,940840,1011194,944533,1034038,955269
"전라남도",강진군,606886,662139,629902,670882,668654,689673,663204,687543,678820,696749,756149,756149,777057,758492,826475,803274,886144,838795,892176,840560,953921,863738
"전라남도",해남군,1524751,1680689,1612693,1683857,1557067,1585059,1593512,1633861,1643161,1683282,1688970,1688970,1874173,1772144,2145735,1865925,2064661,1982592,2119933,2040397,2322251,2145130
"전라남도",영암군,3037644,3175577,3341505,3400481,3252903,3263984,3049280,3104265,3055336,3196042,3144676,3144676,3260031,3334559,2789532,2721804,2899669,2822583,3238786,3178853,3371718,3095097
"전라남도",무안군,1731461,1918649,1923446,2045753,2151471,2252586,2323108,2408947,2432476,2476969,2560963,2560963,2757494,2707972,2795057,2670758,2997313,2795522,3217377,2995494,3358212,2986265
"전라남도",함평군,639326,712646,678281,727376,700431,732089,737902,766531,779818,796485,833345,833345,831278,817195,890785,858204,935405,900076,961784,927290,1092857,1000509
"전라남도",영광군,1770418,2168126,1564882,1952080,1400604,1793969,1556673,1853484,1827442,2034466,2210161,2210161,2521594,2410823,2256694,2416791,2335811,2655142,1871035,2112491,2187878,2278263
"전라남도",장성군,1343812,1508655,1431947,1559451,1493099,1574005,1531440,1595390,1556598,1607456,1608654,1608654,1700150,1659101,1765692,1710245,1791993,1706469,1857218,1747230,1977055,1804468
"전라남도",완도군,776837,853140,808073,856444,786661,836033,826492,886320,866039,925857,951791,951791,1008893,1017840,1056182,1039285,1094448,1071120,1125739,1107951,1262316,1200010
"전라남도",진도군,526640,577165,548869,576688,509426,528443,562823,585926,621249,649624,693594,693594,678448,668068,817225,742697,825791,751186,889973,824063,882092,773483
"전라남도",신안군,713778,803018,724023,767924,794304,820669,739663,760377,784408,811213,907897,907897,946734,940621,1013944,985520,1111474,1015846,1047940,992377,1318376,1140840
"경상북도",소계,-,-,-,-,-,-,-,-,-,-,103120174,103120174,107440609,105745496,110027724,104429785,108782638,103149107,106805459,104376284,105771509,101271960
"경상북도",포항시,-,-,-,-,-,-,-,-,-,-,16587811,16587811,16832213,16577396,18262287,17630564,18577440,17619206,19296003,18214979,18620504,17287574
"경상북도",경주시,-,-,-,-,-,-,-,-,-,-,9960756,9960756,10788832,10368574,10435597,10228853,10170999,10046935,10550480,10212253,9921536,9314077
"경상북도",김천시,-,-,-,-,-,-,-,-,-,-,4964756,4964756,5278287,5119433,5287573,5038723,5528117,5200107,5457629,5111014,5654517,5126081
"경상북도",안동시,-,-,-,-,-,-,-,-,-,-,3248266,3248266,4374643,4294296,4450569,4298957,4898006,4623462,5489203,5155094,6018724,5536046
"경상북도",구미시,-,-,-,-,-,-,-,-,-,-,34732664,34732664,35560024,35813760,36068854,32744028,33860074,31239828,28938854,30306013,27984001,29328743
"경상북도",영주시,-,-,-,-,-,-,-,-,-,-,2784874,2784874,2682658,2620111,2920393,2867844,3005261,2887433,3104536,2978491,3038326,2825525
"경상북도",영천시,-,-,-,-,-,-,-,-,-,-,3258783,3258783,3478398,3345559,3457558,3313975,3620926,3427993,3770337,3511455,3824513,3455562
"경상북도",상주시,-,-,-,-,-,-,-,-,-,-,2196807,2196807,2300239,2204996,2242733,2124917,2158129,2030880,2388160,2260019,2492442,2285260
"경상북도",문경시,-,-,-,-,-,-,-,-,-,-,1431745,1431745,1489604,1461459,1564029,1508876,1678535,1619984,1637905,1580066,1794902,1682114
"경상북도",경산시,-,-,-,-,-,-,-,-,-,-,7231040,7231040,7523611,7367591,7666389,7463495,7793697,7561864,8594507,8187508,7997516,7449378
"경상북도",군위군,-,-,-,-,-,-,-,-,-,-,764963,764963,808467,782144,813431,775816,817747,776092,802975,758859,846953,771085
"경상북도",의성군,-,-,-,-,-,-,-,-,-,-,1229888,1229888,1248065,1215400,1205112,1165354,1291476,1187848,1350418,1256666,1408077,1258233
"경상북도",청송군,-,-,-,-,-,-,-,-,-,-,692663,692663,687372,688724,665578,675302,714079,680437,804201,770325,803523,740320
"경상북도",영양군,-,-,-,-,-,-,-,-,-,-,373745,373745,441207,434077,451749,433371,401808,371830,408518,380529,439126,396427
"경상북도",영덕군,-,-,-,-,-,-,-,-,-,-,801844,801844,780566,766412,804478,763539,778714,730968,849963,792546,928968,840121
"경상북도",청도군,-,-,-,-,-,-,-,-,-,-,1003464,1003464,1024597,1013657,1012459,978754,1021327,962504,1043216,986808,1015755,926507
"경상북도",고령군,-,-,-,-,-,-,-,-,-,-,1358292,1358292,1349229,1297736,1452684,1389872,1506063,1409911,1474060,1359816,1265197,1128511
"경상북도",성주군,-,-,-,-,-,-,-,-,-,-,1608489,1608489,1773532,1658747,2052300,1894497,1829546,1786123,1778458,1711702,2071278,1889778
"경상북도",칠곡군,-,-,-,-,-,-,-,-,-,-,3877013,3877013,4072406,3951429,4293070,4143990,4283321,4130492,4275377,4066651,4584662,4264999
"경상북도",예천군,-,-,-,-,-,-,-,-,-,-,1033787,1033787,1115032,1086330,1160648,1103630,1194195,1094223,1163121,1074295,1150431,1024435
"경상북도",봉화군,-,-,-,-,-,-,-,-,-,-,979520,979520,985253,970191,1010072,980216,1023584,965439,1105448,1067312,1163777,1079446
"경상북도",울진군,-,-,-,-,-,-,-,-,-,-,2718777,2718777,2575115,2436440,2463143,2543797,2311155,2481898,2222383,2367200,2468740,2417106
"경상북도",울릉군,-,-,-,-,-,-,-,-,-,-,280227,280227,271259,271035,287017,275700,318439,300640,299708,278633,278041,251845
"경상남도",소계,-,-,-,-,-,-,-,-,-,-,106590936,106590936,109338189,107343355,109492183,106563463,110720199,107224316,114020931,109370902,-,-
"경상남도",통합창원시,-,-,-,-,-,-,-,-,-,-,36565204,36565204,36864670,36188589,37504782,36378429,38838176,37288077,39860038,37788894,-,-
"경상남도",진주시,-,-,-,-,-,-,-,-,-,-,7094810,7094810,7820266,7806152,8217596,7883398,8412605,7978460,8643663,8128071,-,-
"경상남도",통영시,-,-,-,-,-,-,-,-,-,-,3692983,3692983,3856704,3803160,3322241,3351843,3059771,3192641,3096258,3260445,-,-
"경상남도",사천시,-,-,-,-,-,-,-,-,-,-,4082992,4082992,4226261,4139191,4096220,3973466,4339377,4173077,4619158,4406835,-,-
"경상남도",김해시,-,-,-,-,-,-,-,-,-,-,15064592,15064592,15229177,14904689,15681224,15227001,15827827,15208882,16058319,15235242,-,-
"경상남도",밀양시,-,-,-,-,-,-,-,-,-,-,2688732,2688732,2756863,2729790,2893243,2793600,3008573,2870984,3160717,3007698,-,-
"경상남도",거제시,-,-,-,-,-,-,-,-,-,-,10996802,10996802,11144606,10829581,10168912,9842254,8948449,8619173,9535962,9075712,-,-
"경상남도",양산시,-,-,-,-,-,-,-,-,-,-,9807353,9807353,10431481,10192987,10318896,10024521,10727181,10305117,10952945,10381450,-,-
"경상남도",의령군,-,-,-,-,-,-,-,-,-,-,824993,824993,853379,846684,893333,857127,939165,893746,955750,913427,-,-
"경상남도",함안군,-,-,-,-,-,-,-,-,-,-,3445542,3445542,3588541,3490955,3788138,3683195,3831466,3703791,4003332,3838716,-,-
"경상남도",창녕군,-,-,-,-,-,-,-,-,-,-,2275498,2275498,2379395,2337817,2501469,2421001,2714984,2610261,2786570,2670301,-,-
"경상남도",고성군,-,-,-,-,-,-,-,-,-,-,2450129,2450129,2363817,2315387,2222183,2303283,2092947,2291036,2249551,2488043,-,-
"경상남도",남해군,-,-,-,-,-,-,-,-,-,-,977764,977764,1017806,1020028,1062429,1011956,1102116,1038179,1123864,1061836,-,-
"경상남도",하동군,-,-,-,-,-,-,-,-,-,-,2255074,2255074,2358546,2307921,2239641,2390741,2123904,2514341,2141813,2602575,-,-
"경상남도",산청군,-,-,-,-,-,-,-,-,-,-,925406,925406,945172,942596,982728,942658,1038297,993279,1056199,1019213,-,-
"경상남도",함양군,-,-,-,-,-,-,-,-,-,-,910951,910951,951994,949581,993918,949910,1012785,957481,1051194,1000276,-,-
"경상남도",거창군,-,-,-,-,-,-,-,-,-,-,1451454,1451454,1506123,1495732,1519671,1467138,1582053,1501885,1599712,1521518,-,-
"경상남도",합천군,-,-,-,-,-,-,-,-,-,-,1080656,1080656,1043389,1042516,1085558,1040148,1120522,1062860,1125887,1077016,-,-
"제주특별자치도",소계,11158882,12380394,12207092,13231976,13193136,14067649,13960947,14763437,15147843,15785920,16946709,16946709,18719373,18307842,19981072,19144657,20051121,18968300,20308737,19186190,19615758,17957495
"제주특별자치도",제주시,7908509,8703944,8488505,9203811,9246828,9915492,9769796,10378096,10797689,11257498,12178463,12178463,13463552,13158966,14044135,13496031,14343720,13664991,14859505,14134135,14316106,13224877
"제주특별자치도",서귀포시,3250373,3672218,3718587,4026263,3946308,4150319,4191151,4382878,4350154,4528286,4768246,4768246,5255821,5148876,5936937,5649242,5707401,5306797,5449232,5064244,5299652,4743932
