연월,시도,지가변동률,연도,월
2022-08,강원,0.206,2022,8
2022-08,경기,0.305,2022,8
2022-08,경남,0.167,2022,8
2022-08,경북,0.154,2022,8
2022-08,광주,0.214,2022,8
2022-08,대구,0.238,2022,8
2022-08,대전,0.235,2022,8
2022-08,부산,0.243,2022,8
2022-08,서울,0.342,2022,8
2022-08,세종,0.349,2022,8
2022-08,울산,0.119,2022,8
2022-08,인천,0.252,2022,8
2022-08,전국,0.276,2022,8
2022-08,전남,0.255,2022,8
2022-08,전북,0.186,2022,8
2022-08,제주,0.21,2022,8
2022-08,충남,0.2,2022,8
2022-08,충북,0.191,2022,8
2022-09,강원,0.191,2022,9
2022-09,경기,0.243,2022,9
2022-09,경남,0.135,2022,9
2022-09,경북,0.134,2022,9
2022-09,광주,0.174,2022,9
2022-09,대구,0.174,2022,9
2022-09,대전,0.144,2022,9
2022-09,부산,0.181,2022,9
2022-09,서울,0.205,2022,9
2022-09,세종,0.2,2022,9
2022-09,울산,0.121,2022,9
2022-09,인천,0.175,2022,9
2022-09,전국,0.197,2022,9
2022-09,전남,0.196,2022,9
2022-09,전북,0.158,2022,9
2022-09,제주,0.123,2022,9
2022-09,충남,0.17,2022,9
2022-09,충북,0.177,2022,9
2022-10,강원,0.161,2022,10
2022-10,경기,0.135,2022,10
2022-10,경남,0.087,2022,10
2022-10,경북,0.118,2022,10
2022-10,광주,0.121,2022,10
2022-10,대구,0.129,2022,10
2022-10,대전,0.032,2022,10
2022-10,부산,0.093,2022,10
2022-10,서울,0.005,2022,10
2022-10,세종,0.051,2022,10
2022-10,울산,0.065,2022,10
2022-10,인천,0.055,2022,10
2022-10,전국,0.081,2022,10
2022-10,전남,0.148,2022,10
2022-10,전북,0.158,2022,10
2022-10,제주,0.064,2022,10
2022-10,충남,0.128,2022,10
2022-10,충북,0.097,2022,10
2022-11,강원,0.086,2022,11
2022-11,경기,0.076,2022,11
2022-11,경남,0.039,2022,11
2022-11,경북,0.041,2022,11
2022-11,광주,0.008,2022,11
2022-11,대구,0.028,2022,11
2022-11,대전,-0.102,2022,11
2022-11,부산,0.018,2022,11
2022-11,서울,-0.088,2022,11
2022-11,세종,-0.203,2022,11
2022-11,울산,0.017,2022,11
2022-11,인천,-0.085,2022,11
2022-11,전국,-0.005,2022,11
2022-11,전남,0.014,2022,11
2022-11,전북,0.108,2022,11
2022-11,제주,-0.103,2022,11
2022-11,충남,0.028,2022,11
2022-11,충북,0.044,2022,11
2022-12,강원,0.047,2022,12
2022-12,경기,0.011,2022,12
2022-12,경남,0.01,2022,12
2022-12,경북,0.028,2022,12
2022-12,광주,-0.002,2022,12
2022-12,대구,-0.006,2022,12
2022-12,대전,-0.101,2022,12
2022-12,부산,-0.005,2022,12
2022-12,서울,-0.094,2022,12
2022-12,세종,-0.102,2022,12
2022-12,울산,-0.053,2022,12
2022-12,인천,-0.074,2022,12
2022-12,전국,-0.032,2022,12
2022-12,전남,-0.016,2022,12
2022-12,전북,0.045,2022,12
2022-12,제주,-0.089,2022,12
2022-12,충남,0.002,2022,12
2022-12,충북,0.013,2022,12
2023-01,강원,0.015,2023,1
2023-01,경기,-0.016,2023,1
2023-01,경남,0.002,2023,1
2023-01,경북,-0.026,2023,1
2023-01,광주,-0.007,2023,1
2023-01,대구,-0.03,2023,1
2023-01,대전,-0.05,2023,1
2023-01,부산,0.0,2023,1
2023-01,서울,-0.072,2023,1
2023-01,세종,-0.084,2023,1
2023-01,울산,-0.04,2023,1
2023-01,인천,-0.034,2023,1
2023-01,전국,-0.036,2023,1
2023-01,전남,-0.019,2023,1
2023-01,전북,-0.03,2023,1
2023-01,제주,-0.123,2023,1
2023-01,충남,-0.016,2023,1
2023-01,충북,-0.008,2023,1
2023-02,강원,0.011,2023,2
2023-02,경기,-0.003,2023,2
2023-02,경남,0.014,2023,2
2023-02,경북,-0.008,2023,2
2023-02,광주,-0.011,2023,2
2023-02,대구,-0.056,2023,2
2023-02,대전,-0.043,2023,2
2023-02,부산,-0.011,2023,2
2023-02,서울,-0.043,2023,2
2023-02,세종,-0.023,2023,2
2023-02,울산,-0.031,2023,2
2023-02,인천,-0.016,2023,2
2023-02,전국,-0.021,2023,2
2023-02,전남,-0.011,2023,2
2023-02,전북,-0.017,2023,2
2023-02,제주,-0.096,2023,2
2023-02,충남,0.003,2023,2
2023-02,충북,-0.001,2023,2
2023-03,강원,0.03,2023,3
2023-03,경기,0.029,2023,3
2023-03,경남,0.021,2023,3
2023-03,경북,0.011,2023,3
2023-03,광주,-0.011,2023,3
2023-03,대구,-0.043,2023,3
2023-03,대전,0.037,2023,3
2023-03,부산,-0.006,2023,3
2023-03,서울,-0.008,2023,3
2023-03,세종,0.065,2023,3
2023-03,울산,-0.03,2023,3
2023-03,인천,0.016,2023,3
2023-03,전국,0.008,2023,3
2023-03,전남,-0.004,2023,3
2023-03,전북,-0.003,2023,3
2023-03,제주,-0.069,2023,3
2023-03,충남,0.056,2023,3
2023-03,충북,0.017,2023,3
2023-04,강원,0.035,2023,4
2023-04,경기,0.038,2023,4
2023-04,경남,0.026,2023,4
2023-04,경북,0.03,2023,4
2023-04,광주,-0.002,2023,4
2023-04,대구,-0.01,2023,4
2023-04,대전,0.052,2023,4
2023-04,부산,-0.021,2023,4
2023-04,서울,-0.004,2023,4
2023-04,세종,0.056,2023,4
2023-04,울산,-0.021,2023,4
2023-04,인천,0.039,2023,4
2023-04,전국,0.015,2023,4
2023-04,전남,0.006,2023,4
2023-04,전북,-0.008,2023,4
2023-04,제주,-0.041,2023,4
2023-04,충남,0.063,2023,4
2023-04,충북,0.03,2023,4
2023-05,강원,0.043,2023,5
2023-05,경기,0.058,2023,5
2023-05,경남,0.017,2023,5
2023-05,경북,0.036,2023,5
2023-05,광주,0.004,2023,5
2023-05,대구,0.008,2023,5
2023-05,대전,0.051,2023,5
2023-05,부산,0.002,2023,5
2023-05,서울,0.052,2023,5
2023-05,세종,0.045,2023,5
2023-05,울산,-0.021,2023,5
2023-05,인천,0.084,2023,5
2023-05,전국,0.043,2023,5
2023-05,전남,0.004,2023,5
2023-05,전북,-0.013,2023,5
2023-05,제주,-0.014,2023,5
2023-05,충남,0.068,2023,5
2023-05,충북,0.026,2023,5
2023-06,강원,0.039,2023,6
2023-06,경기,0.067,2023,6
2023-06,경남,0.023,2023,6
2023-06,경북,0.042,2023,6
2023-06,광주,0.001,2023,6
2023-06,대구,0.015,2023,6
2023-06,대전,0.071,2023,6
2023-06,부산,-0.002,2023,6
2023-06,서울,0.065,2023,6
2023-06,세종,0.043,2023,6
2023-06,울산,-0.013,2023,6
2023-06,인천,0.078,2023,6
2023-06,전국,0.051,2023,6
2023-06,전남,0.001,2023,6
2023-06,전북,-0.009,2023,6
2023-06,제주,-0.007,2023,6
2023-06,충남,0.075,2023,6
2023-06,충북,0.027,2023,6
2023-07,강원,0.042,2023,7
2023-07,경기,0.073,2023,7
2023-07,경남,0.012,2023,7
2023-07,경북,0.061,2023,7
2023-07,광주,0.001,2023,7
2023-07,대구,0.038,2023,7
2023-07,대전,0.085,2023,7
2023-07,부산,0.013,2023,7
2023-07,서울,0.09,2023,7
2023-07,세종,0.036,2023,7
2023-07,울산,0.001,2023,7
2023-07,인천,0.084,2023,7
2023-07,전국,0.063,2023,7
2023-07,전남,0.004,2023,7
2023-07,전북,-0.007,2023,7
2023-07,제주,-0.011,2023,7
2023-07,충남,0.072,2023,7
2023-07,충북,0.028,2023,7
2023-08,강원,0.039,2023,8
2023-08,경기,0.146,2023,8
2023-08,경남,0.021,2023,8
2023-08,경북,0.095,2023,8
2023-08,광주,0.015,2023,8
2023-08,대구,0.059,2023,8
2023-08,대전,0.087,2023,8
2023-08,부산,0.031,2023,8
2023-08,서울,0.144,2023,8
2023-08,세종,0.141,2023,8
2023-08,울산,0.014,2023,8
2023-08,인천,0.095,2023,8
2023-08,전국,0.106,2023,8
2023-08,전남,0.01,2023,8
2023-08,전북,0.021,2023,8
2023-08,제주,0.006,2023,8
2023-08,충남,0.066,2023,8
2023-08,충북,0.067,2023,8
2023-09,강원,0.038,2023,9
2023-09,경기,0.137,2023,9
2023-09,경남,0.021,2023,9
2023-09,경북,0.11,2023,9
2023-09,광주,0.036,2023,9
2023-09,대구,0.088,2023,9
2023-09,대전,0.099,2023,9
2023-09,부산,0.045,2023,9
2023-09,서울,0.205,2023,9
2023-09,세종,0.161,2023,9
2023-09,울산,0.029,2023,9
2023-09,인천,0.085,2023,9
2023-09,전국,0.128,2023,9
2023-09,전남,0.027,2023,9
2023-09,전북,0.072,2023,9
2023-09,제주,0.006,2023,9
2023-09,충남,0.069,2023,9
2023-09,충북,0.114,2023,9
2023-10,강원,0.044,2023,10
2023-10,경기,0.168,2023,10
2023-10,경남,0.024,2023,10
2023-10,경북,0.117,2023,10
2023-10,광주,0.125,2023,10
2023-10,대구,0.092,2023,10
2023-10,대전,0.102,2023,10
2023-10,부산,0.041,2023,10
2023-10,서울,0.251,2023,10
2023-10,세종,0.18,2023,10
2023-10,울산,0.035,2023,10
2023-10,인천,0.113,2023,10
2023-10,전국,0.158,2023,10
2023-10,전남,0.102,2023,10
2023-10,전북,0.12,2023,10
2023-10,제주,-0.006,2023,10
2023-10,충남,0.073,2023,10
2023-10,충북,0.167,2023,10
2023-11,강원,0.05,2023,11
2023-11,경기,0.187,2023,11
2023-11,경남,0.021,2023,11
2023-11,경북,0.118,2023,11
2023-11,광주,0.151,2023,11
2023-11,대구,0.083,2023,11
2023-11,대전,0.156,2023,11
2023-11,부산,0.042,2023,11
2023-11,서울,0.227,2023,11
2023-11,세종,0.225,2023,11
2023-11,울산,0.042,2023,11
2023-11,인천,0.136,2023,11
2023-11,전국,0.157,2023,11
2023-11,전남,0.11,2023,11
2023-11,전북,0.058,2023,11
2023-11,제주,-0.03,2023,11
2023-11,충남,0.094,2023,11
2023-11,충북,0.15,2023,11
2023-12,강원,0.048,2023,12
2023-12,경기,0.193,2023,12
2023-12,경남,0.029,2023,12
2023-12,경북,0.102,2023,12
2023-12,광주,0.154,2023,12
2023-12,대구,0.075,2023,12
2023-12,대전,0.158,2023,12
2023-12,부산,0.045,2023,12
2023-12,서울,0.193,2023,12
2023-12,세종,0.293,2023,12
2023-12,울산,0.059,2023,12
2023-12,인천,0.134,2023,12
2023-12,전국,0.148,2023,12
2023-12,전남,0.087,2023,12
2023-12,전북,0.064,2023,12
2023-12,제주,-0.028,2023,12
2023-12,충남,0.099,2023,12
2023-12,충북,0.148,2023,12
2024-01,강원,0.034,2024,1
2024-01,경기,0.181,2024,1
2024-01,경남,0.017,2024,1
2024-01,경북,0.1,2024,1
2024-01,광주,0.157,2024,1
2024-01,대구,0.071,2024,1
2024-01,대전,0.139,2024,1
2024-01,부산,0.031,2024,1
2024-01,서울,0.157,2024,1
2024-01,세종,0.158,2024,1
2024-01,울산,0.096,2024,1
2024-01,인천,0.145,2024,1
2024-01,전국,0.131,2024,1
2024-01,전남,0.099,2024,1
2024-01,전북,0.049,2024,1
2024-01,제주,-0.02,2024,1
2024-01,충남,0.092,2024,1
2024-01,충북,0.128,2024,1
2024-02,강원,0.067,2024,2
2024-02,경기,0.196,2024,2
2024-02,경남,0.03,2024,2
2024-02,경북,0.089,2024,2
2024-02,광주,0.134,2024,2
2024-02,대구,0.068,2024,2
2024-02,대전,0.112,2024,2
2024-02,부산,0.039,2024,2
2024-02,서울,0.158,2024,2
2024-02,세종,0.13,2024,2
2024-02,울산,0.077,2024,2
2024-02,인천,0.14,2024,2
2024-02,전국,0.134,2024,2
2024-02,전남,0.088,2024,2
2024-02,전북,0.029,2024,2
2024-02,제주,-0.026,2024,2
2024-02,충남,0.085,2024,2
2024-02,충북,0.117,2024,2
2024-03,강원,0.107,2024,3
2024-03,경기,0.211,2024,3
2024-03,경남,0.051,2024,3
2024-03,경북,0.106,2024,3
2024-03,광주,0.135,2024,3
2024-03,대구,0.073,2024,3
2024-03,대전,0.107,2024,3
2024-03,부산,0.084,2024,3
2024-03,서울,0.226,2024,3
2024-03,세종,0.155,2024,3
2024-03,울산,0.081,2024,3
2024-03,인천,0.156,2024,3
2024-03,전국,0.166,2024,3
2024-03,전남,0.114,2024,3
2024-03,전북,0.056,2024,3
2024-03,제주,-0.03,2024,3
2024-03,충남,0.088,2024,3
2024-03,충북,0.124,2024,3
2024-04,강원,0.106,2024,4
2024-04,경기,0.217,2024,4
2024-04,경남,0.096,2024,4
2024-04,경북,0.117,2024,4
2024-04,광주,0.157,2024,4
2024-04,대구,0.088,2024,4
2024-04,대전,0.105,2024,4
2024-04,부산,0.12,2024,4
2024-04,서울,0.238,2024,4
2024-04,세종,0.146,2024,4
2024-04,울산,0.104,2024,4
2024-04,인천,0.168,2024,4
2024-04,전국,0.178,2024,4
2024-04,전남,0.112,2024,4
2024-04,전북,0.058,2024,4
2024-04,제주,-0.04,2024,4
2024-04,충남,0.088,2024,4
2024-04,충북,0.128,2024,4
2024-05,강원,0.115,2024,5
2024-05,경기,0.228,2024,5
2024-05,경남,0.092,2024,5
2024-05,경북,0.109,2024,5
2024-05,광주,0.137,2024,5
2024-05,대구,0.102,2024,5
2024-05,대전,0.127,2024,5
2024-05,부산,0.128,2024,5
2024-05,서울,0.246,2024,5
2024-05,세종,0.176,2024,5
2024-05,울산,0.096,2024,5
2024-05,인천,0.158,2024,5
2024-05,전국,0.183,2024,5
2024-05,전남,0.098,2024,5
2024-05,전북,0.05,2024,5
2024-05,제주,-0.042,2024,5
2024-05,충남,0.093,2024,5
2024-05,충북,0.11,2024,5
2024-06,강원,0.112,2024,6
2024-06,경기,0.222,2024,6
2024-06,경남,0.104,2024,6
2024-06,경북,0.099,2024,6
2024-06,광주,0.113,2024,6
2024-06,대구,0.1,2024,6
2024-06,대전,0.111,2024,6
2024-06,부산,0.143,2024,6
2024-06,서울,0.269,2024,6
2024-06,세종,0.133,2024,6
2024-06,울산,0.106,2024,6
2024-06,인천,0.183,2024,6
2024-06,전국,0.19,2024,6
2024-06,전남,0.086,2024,6
2024-06,전북,0.034,2024,6
2024-06,제주,-0.058,2024,6
2024-06,충남,0.095,2024,6
2024-06,충북,0.13,2024,6
2024-07,강원,0.146,2024,7
2024-07,경기,0.224,2024,7
2024-07,경남,0.101,2024,7
2024-07,경북,0.099,2024,7
2024-07,광주,0.142,2024,7
2024-07,대구,0.108,2024,7
2024-07,대전,0.107,2024,7
2024-07,부산,0.164,2024,7
2024-07,서울,0.282,2024,7
2024-07,세종,0.171,2024,7
2024-07,울산,0.099,2024,7
2024-07,인천,0.201,2024,7
2024-07,전국,0.198,2024,7
2024-07,전남,0.088,2024,7
2024-07,전북,0.043,2024,7
2024-07,제주,-0.048,2024,7
2024-07,충남,0.103,2024,7
2024-07,충북,0.133,2024,7
2024-08,강원,0.136,2024,8
2024-08,경기,0.218,2024,8
2024-08,경남,0.083,2024,8
2024-08,경북,0.09,2024,8
2024-08,광주,0.139,2024,8
2024-08,대구,0.104,2024,8
2024-08,대전,0.098,2024,8
2024-08,부산,0.162,2024,8
2024-08,서울,0.282,2024,8
2024-08,세종,0.145,2024,8
2024-08,울산,0.092,2024,8
2024-08,인천,0.192,2024,8
2024-08,전국,0.196,2024,8
2024-08,전남,0.077,2024,8
2024-08,전북,0.048,2024,8
2024-08,제주,-0.049,2024,8
2024-08,충남,0.143,2024,8
2024-08,충북,0.141,2024,8
2024-09,강원,0.124,2024,9
2024-09,경기,0.211,2024,9
2024-09,경남,0.073,2024,9
2024-09,경북,0.08,2024,9
2024-09,광주,0.115,2024,9
2024-09,대구,0.097,2024,9
2024-09,대전,0.066,2024,9
2024-09,부산,0.163,2024,9
2024-09,서울,0.304,2024,9
2024-09,세종,0.125,2024,9
2024-09,울산,0.076,2024,9
2024-09,인천,0.141,2024,9
2024-09,전국,0.194,2024,9
2024-09,전남,0.069,2024,9
2024-09,전북,0.022,2024,9
2024-09,제주,-0.069,2024,9
2024-09,충남,0.139,2024,9
2024-09,충북,0.122,2024,9
2024-10,강원,0.132,2024,10
2024-10,경기,0.211,2024,10
2024-10,경남,0.068,2024,10
2024-10,경북,0.08,2024,10
2024-10,광주,0.114,2024,10
2024-10,대구,0.091,2024,10
2024-10,대전,0.063,2024,10
2024-10,부산,0.166,2024,10
2024-10,서울,0.312,2024,10
2024-10,세종,0.129,2024,10
2024-10,울산,0.065,2024,10
2024-10,인천,0.134,2024,10
2024-10,전국,0.196,2024,10
2024-10,전남,0.08,2024,10
2024-10,전북,0.041,2024,10
2024-10,제주,-0.069,2024,10
2024-10,충남,0.124,2024,10
2024-10,충북,0.137,2024,10
2024-11,강원,0.113,2024,11
2024-11,경기,0.2,2024,11
2024-11,경남,0.066,2024,11
2024-11,경북,0.084,2024,11
2024-11,광주,0.111,2024,11
2024-11,대구,0.096,2024,11
2024-11,대전,0.072,2024,11
2024-11,부산,0.14,2024,11
2024-11,서울,0.306,2024,11
2024-11,세종,0.123,2024,11
2024-11,울산,0.055,2024,11
2024-11,인천,0.115,2024,11
2024-11,전국,0.188,2024,11
2024-11,전남,0.082,2024,11
2024-11,전북,0.025,2024,11
2024-11,제주,-0.069,2024,11
2024-11,충남,0.115,2024,11
2024-11,충북,0.132,2024,11
2024-12,강원,0.12,2024,12
2024-12,경기,0.198,2024,12
2024-12,경남,0.063,2024,12
2024-12,경북,0.079,2024,12
2024-12,광주,0.109,2024,12
2024-12,대구,0.09,2024,12
2024-12,대전,0.055,2024,12
2024-12,부산,0.139,2024,12
2024-12,서울,0.274,2024,12
2024-12,세종,0.09,2024,12
2024-12,울산,0.063,2024,12
2024-12,인천,0.092,2024,12
2024-12,전국,0.176,2024,12
2024-12,전남,0.078,2024,12
2024-12,전북,0.03,2024,12
2024-12,제주,-0.058,2024,12
2024-12,충남,0.116,2024,12
2024-12,충북,0.118,2024,12
2025-01,강원,0.092,2025,1
2025-01,경기,0.18,2025,1
2025-01,경남,0.046,2025,1
2025-01,경북,0.07,2025,1
2025-01,광주,0.074,2025,1
2025-01,대구,0.08,2025,1
2025-01,대전,0.063,2025,1
2025-01,부산,0.107,2025,1
2025-01,서울,0.262,2025,1
2025-01,세종,0.086,2025,1
2025-01,울산,0.061,2025,1
2025-01,인천,0.083,2025,1
2025-01,전국,0.16,2025,1
2025-01,전남,0.064,2025,1
2025-01,전북,0.016,2025,1
2025-01,제주,-0.07,2025,1
2025-01,충남,0.088,2025,1
2025-01,충북,0.094,2025,1
2025-02,강원,0.101,2025,2
2025-02,경기,0.188,2025,2
2025-02,경남,0.048,2025,2
2025-02,경북,0.076,2025,2
2025-02,광주,0.071,2025,2
2025-02,대구,0.082,2025,2
2025-02,대전,0.092,2025,2
2025-02,부산,0.104,2025,2
2025-02,서울,0.245,2025,2
2025-02,세종,0.095,2025,2
2025-02,울산,0.068,2025,2
2025-02,인천,0.073,2025,2
2025-02,전국,0.158,2025,2
2025-02,전남,0.053,2025,2
2025-02,전북,0.037,2025,2
2025-02,제주,-0.074,2025,2
2025-02,충남,0.099,2025,2
2025-02,충북,0.102,2025,2
2025-03,강원,0.109,2025,3
2025-03,경기,0.199,2025,3
2025-03,경남,0.05,2025,3
2025-03,경북,0.084,2025,3
2025-03,광주,0.061,2025,3
2025-03,대구,0.092,2025,3
2025-03,대전,0.088,2025,3
2025-03,부산,0.114,2025,3
2025-03,서울,0.287,2025,3
2025-03,세종,0.091,2025,3
2025-03,울산,0.075,2025,3
2025-03,인천,0.082,2025,3
2025-03,전국,0.177,2025,3
2025-03,전남,0.021,2025,3
2025-03,전북,0.072,2025,3
2025-03,제주,-0.062,2025,3
2025-03,충남,0.101,2025,3
2025-03,충북,0.107,2025,3
2025-04,강원,0.109,2025,4
2025-04,경기,0.203,2025,4
2025-04,경남,0.055,2025,4
2025-04,경북,0.087,2025,4
2025-04,광주,0.05,2025,4
2025-04,대구,0.092,2025,4
2025-04,대전,0.098,2025,4
2025-04,부산,0.118,2025,4
2025-04,서울,0.289,2025,4
2025-04,세종,0.114,2025,4
2025-04,울산,0.087,2025,4
2025-04,인천,0.096,2025,4
2025-04,전국,0.18,2025,4
2025-04,전남,0.01,2025,4
2025-04,전북,0.063,2025,4
2025-04,제주,-0.056,2025,4
2025-04,충남,0.105,2025,4
2025-04,충북,0.108,2025,4
2025-05,강원,0.09,2025,5
2025-05,경기,0.188,2025,5
2025-05,경남,0.053,2025,5
2025-05,경북,0.079,2025,5
2025-05,광주,0.039,2025,5
2025-05,대구,0.092,2025,5
2025-05,대전,0.11,2025,5
2025-05,부산,0.126,2025,5
2025-05,서울,0.299,2025,5
2025-05,세종,0.101,2025,5
2025-05,울산,0.079,2025,5
2025-05,인천,0.075,2025,5
2025-05,전국,0.176,2025,5
2025-05,전남,-0.002,2025,5
2025-05,전북,0.049,2025,5
2025-05,제주,-0.064,2025,5
2025-05,충남,0.085,2025,5
2025-05,충북,0.102,2025,5
2025-06,강원,0.089,2025,6
2025-06,경기,0.202,2025,6
2025-06,경남,0.051,2025,6
2025-06,경북,0.063,2025,6
2025-06,광주,0.053,2025,6
2025-06,대구,0.071,2025,6
2025-06,대전,0.092,2025,6
2025-06,부산,0.126,2025,6
2025-06,서울,0.338,2025,6
2025-06,세종,0.106,2025,6
2025-06,울산,0.086,2025,6
2025-06,인천,0.078,2025,6
2025-06,전국,0.191,2025,6
2025-06,전남,-0.005,2025,6
2025-06,전북,0.032,2025,6
2025-06,제주,-0.057,2025,6
2025-06,충남,0.085,2025,6
2025-06,충북,0.103,2025,6
2025-07,강원,0.087,2025,7
2025-07,경기,0.198,2025,7
2025-07,경남,0.044,2025,7
2025-07,경북,0.057,2025,7
2025-07,광주,0.052,2025,7
2025-07,대구,0.065,2025,7
2025-07,대전,0.105,2025,7
2025-07,부산,0.143,2025,7
2025-07,서울,0.334,2025,7
2025-07,세종,0.128,2025,7
2025-07,울산,0.077,2025,7
2025-07,인천,0.065,2025,7
2025-07,전국,0.187,2025,7
2025-07,전남,-0.005,2025,7
2025-07,전북,0.01,2025,7
2025-07,제주,-0.065,2025,7
2025-07,충남,0.085,2025,7
2025-07,충북,0.093,2025,7
2025-08,강원,0.079,2025,8
2025-08,경기,0.183,2025,8
2025-08,경남,0.026,2025,8
2025-08,경북,0.049,2025,8
2025-08,광주,0.033,2025,8
2025-08,대구,0.057,2025,8
2025-08,대전,0.096,2025,8
2025-08,부산,0.12,2025,8
2025-08,서울,0.36,2025,8
2025-08,세종,0.143,2025,8
2025-08,울산,0.078,2025,8
2025-08,인천,0.101,2025,8
2025-08,전국,0.191,2025,8
2025-08,전남,-0.005,2025,8
2025-08,전북,0.009,2025,8
2025-08,제주,-0.064,2025,8
2025-08,충남,0.088,2025,8
2025-08,충북,0.092,2025,8
2025-09,강원,0.084,2025,9
2025-09,경기,0.193,2025,9
2025-09,경남,0.015,2025,9
2025-09,경북,0.053,2025,9
2025-09,광주,0.024,2025,9
2025-09,대구,0.061,2025,9
2025-09,대전,0.102,2025,9
2025-09,부산,0.119,2025,9
2025-09,서울,0.371,2025,9
2025-09,세종,0.145,2025,9
2025-09,울산,0.072,2025,9
2025-09,인천,0.096,2025,9
2025-09,전국,0.197,2025,9
2025-09,전남,0.0,2025,9
2025-09,전북,0.051,2025,9
2025-09,제주,-0.067,2025,9
2025-09,충남,0.084,2025,9
2025-09,충북,0.101,2025,9
2025-10,강원,0.082,2025,10
2025-10,경기,0.188,2025,10
2025-10,경남,0.014,2025,10
2025-10,경북,0.053,2025,10
2025-10,광주,0.011,2025,10
2025-10,대구,0.059,2025,10
2025-10,대전,0.115,2025,10
2025-10,부산,0.112,2025,10
2025-10,서울,0.389,2025,10
2025-10,세종,0.143,2025,10
2025-10,울산,0.068,2025,10
2025-10,인천,0.11,2025,10
2025-10,전국,0.201,2025,10
2025-10,전남,0.012,2025,10
2025-10,전북,0.017,2025,10
2025-10,제주,-0.068,2025,10
2025-10,충남,0.077,2025,10
2025-10,충북,0.078,2025,10
2025-11,강원,0.097,2025,11
2025-11,경기,0.183,2025,11
2025-11,경남,0.017,2025,11
2025-11,경북,0.055,2025,11
2025-11,광주,0.014,2025,11
2025-11,대구,0.066,2025,11
2025-11,대전,0.14,2025,11
2025-11,부산,0.114,2025,11
2025-11,서울,0.388,2025,11
2025-11,세종,0.149,2025,11
2025-11,울산,0.064,2025,11
2025-11,인천,0.128,2025,11
2025-11,전국,0.203,2025,11
2025-11,전남,0.015,2025,11
2025-11,전북,0.025,2025,11
2025-11,제주,-0.065,2025,11
2025-11,충남,0.091,2025,11
2025-11,충북,0.081,2025,11
2025-12,강원,0.106,2025,12
2025-12,경기,0.192,2025,12
2025-12,경남,0.025,2025,12
2025-12,경북,0.064,2025,12
2025-12,광주,0.03,2025,12
2025-12,대구,0.067,2025,12
2025-12,대전,0.148,2025,12
2025-12,부산,0.113,2025,12
2025-12,서울,0.385,2025,12
2025-12,세종,0.154,2025,12
2025-12,울산,0.071,2025,12
2025-12,인천,0.126,2025,12
2025-12,전국,0.207,2025,12
2025-12,전남,0.034,2025,12
2025-12,전북,0.034,2025,12
2025-12,제주,-0.056,2025,12
2025-12,충남,0.095,2025,12
2025-12,충북,0.083,2025,12
2026-01,강원,0.091,2026,1
2026-01,경기,0.182,2026,1
2026-01,경남,0.024,2026,1
2026-01,경북,0.05,2026,1
2026-01,광주,0.018,2026,1
2026-01,대구,0.063,2026,1
2026-01,대전,0.139,2026,1
2026-01,부산,0.104,2026,1
2026-01,서울,0.368,2026,1
2026-01,세종,0.153,2026,1
2026-01,울산,0.069,2026,1
2026-01,인천,0.103,2026,1
2026-01,전국,0.195,2026,1
2026-01,전남,0.032,2026,1
2026-01,전북,0.028,2026,1
2026-01,제주,-0.074,2026,1
2026-01,충남,0.09,2026,1
2026-01,충북,0.077,2026,1
